date,TemP,pH,Turb,Chl,DO
2021/8/28 16:00,21.845,7.815,5.85,5.25,6.455
2021/8/28 17:00,21.715,7.805,6.4,4.7,6.405
2021/8/28 18:00,21.545,7.775,6.65,4.25,6.295
2021/8/28 19:00,21.38,7.78,5.6,4.1,6.365
2021/8/28 20:00,21.255,7.775,5.4,3.8,6.41
2021/8/28 21:00,21.1,7.805,4.7,4.45,6.46
2021/8/28 22:00,21.175,7.79,5.25,4.15,6.35
2021/8/28 23:00,21.07,7.775,5.45,3.5,6.295
2021/8/29 0:00,21.03,7.77,5.4,3.75,6.22
2021/8/29 1:00,20.905,7.77,5.5,2.75,6.215
2021/8/29 2:00,20.82,7.77,4.85,2.5,6.225
2021/8/29 3:00,20.74,7.77,4.65,2.8,6.16
2021/8/29 4:00,20.65,7.745,5.45,2.15,6.025
2021/8/29 5:00,20.415,7.76,5.05,2.65,6.095
2021/8/29 6:00,20.33,7.76,4.9,1.2,6.14
2021/8/29 7:00,20.55,7.715,6.7,1.35,6.09
2021/8/29 8:00,20.56,7.74,5.8,1.75,6.115
2021/8/29 9:00,20.83,7.78,4.65,1.25,6.225
2021/8/29 10:00,20.94,7.77,5.9,1.95,6.17
2021/8/29 11:00,21.23,7.785,6,2.4,6.27
2021/8/29 12:00,21.53,7.79,7.25,3.75,6.315
2021/8/29 13:00,21.985,7.81,6.75,4.25,6.365
2021/8/29 14:00,21.83,7.8,7.9,4.6,6.355
2021/8/29 15:00,21.7,7.805,6.9,4.5,6.355
2021/8/29 16:00,21.7,7.81,6.95,5.95,6.455
2021/8/29 17:00,21.635,7.82,6.5,5.15,6.445
2021/8/29 18:00,21.45,7.79,7.2,5.15,6.285
2021/8/29 19:00,21.39,7.765,7.5,4.15,6.225
2021/8/29 20:00,21.195,7.75,6.25,2.85,6.16
2021/8/29 21:00,21.09,7.765,5.45,3.45,6.135
2021/8/29 22:00,20.96,7.78,5.5,2.7,6.2
2021/8/29 23:00,21,7.79,6.15,3.3,6.23
2021/8/30 0:00,21.125,7.785,6.45,3.9,6.17
2021/8/30 1:00,21.125,7.785,5.3,3.2,6.16
2021/8/30 2:00,21.08,7.745,5.9,2.95,6.01
2021/8/30 3:00,20.98,7.765,5.6,2.95,6.075
2021/8/30 4:00,20.93,7.765,4.95,2.15,6.05
2021/8/30 5:00,20.925,7.735,5.05,2.5,5.92
2021/8/30 6:00,20.61,7.75,5.45,1.85,6.01
2021/8/30 7:00,20.605,7.74,7.5,1.35,6.015
2021/8/30 8:00,20.7,7.715,7.25,0.8,5.985
2021/8/30 9:00,20.98,7.745,6.05,1.45,6.1
2021/8/30 10:00,21.205,7.785,5.6,1.6,6.23
2021/8/30 11:00,21.16,7.785,6.8,1,6.215
2021/8/30 12:00,21.425,7.8,6,1.75,6.285
2021/8/30 13:00,22.22,7.825,6.25,4,6.475
2021/8/30 14:00,22.345,7.825,7.05,4.75,6.41
2021/8/30 15:00,22.31,7.835,7.25,5.25,6.505
2021/8/30 16:00,22.24,7.845,7.1,6.3,6.565
2021/8/30 17:00,22.17,7.87,5.85,6.65,6.705
2021/8/30 18:00,21.935,7.85,6.05,5.55,6.57
2021/8/30 19:00,21.675,7.81,6,3.75,6.3
2021/8/30 20:00,21.435,7.76,6.15,2.5,6.005
2021/8/30 21:00,21.375,7.765,6.2,2.3,5.995
2021/8/30 22:00,21.25,7.77,6.4,1.8,5.985
2021/8/30 23:00,21.05,7.82,5.2,1.25,6.2
2021/8/31 0:00,21.03,7.84,5.15,1.55,6.175
2021/8/31 1:00,21.04,7.835,5.8,1.55,6.05
2021/8/31 2:00,21.105,7.84,5.8,2.25,6.01
2021/8/31 3:00,21.055,7.84,5.65,2.4,6
2021/8/31 4:00,20.965,7.835,5.7,1.7,5.955
2021/8/31 5:00,20.84,7.83,4.85,1.7,5.985
2021/8/31 6:00,20.895,7.81,5.2,1.6,5.855
2021/8/31 7:00,20.88,7.82,5.9,1.5,5.84
2021/8/31 8:00,20.63,7.84,6.25,0.9,6.015
2021/8/31 9:00,20.82,7.805,6.45,0.6,5.97
2021/8/31 10:00,21.09,7.845,5.65,0.9,6.165
2021/8/31 11:00,21.42,7.875,6.65,1.55,6.255
2021/8/31 12:00,21.26,7.87,6.55,0.85,6.195
2021/8/31 13:00,21.845,7.88,6.4,2.45,6.35
2021/8/31 14:00,21.99,7.895,6.9,3.55,6.4
2021/8/31 15:00,22.31,7.895,8.1,3.95,6.395
2021/8/31 16:00,22.265,7.91,7.3,5.1,6.425
2021/8/31 17:00,22.01,7.885,7.55,3.45,6.225
2021/8/31 18:00,21.89,7.89,6.3,3.55,6.215
2021/8/31 19:00,21.675,7.855,6.45,2.7,6.025
2021/8/31 20:00,21.565,7.865,6.45,1.8,6.07
2021/8/31 21:00,21.365,7.86,6,2.1,6.05
2021/8/31 22:00,21.11,7.875,5.65,2.2,6.105
2021/8/31 23:00,21.02,7.845,6.05,1.45,6.09
2021/9/1 0:00,20.95,7.865,5.2,1.25,6.16
2021/9/1 1:00,20.94,7.875,5.55,1.6,6.16
2021/9/1 2:00,21.055,7.86,6.1,1.4,6.05
2021/9/1 3:00,21.155,7.85,6.25,1.85,5.96
2021/9/1 4:00,21.19,7.84,5.8,1.85,5.895
2021/9/1 5:00,21.175,7.84,5.65,1.6,5.865
2021/9/1 6:00,21.15,7.84,4.8,1.65,5.87
2021/9/1 7:00,21.26,7.835,5.15,0.75,5.8
2021/9/1 8:00,21.18,7.84,5.55,0.45,5.845
2021/9/1 9:00,21.18,7.865,6,0.6,6.015
2021/9/1 10:00,21.24,7.87,6.4,1.35,6.19
2021/9/1 11:00,21.495,7.87,6.4,1.15,6.36
2021/9/1 12:00,21.76,7.875,6.9,1.75,6.425
2021/9/1 13:00,21.875,7.825,7.15,1.7,6.43
2021/9/1 14:00,21.97,7.845,7.3,3.6,6.41
2021/9/1 15:00,22.165,7.84,7.25,2.6,6.205
2021/9/1 16:00,22.265,7.84,7.45,2.7,6.035
2021/9/1 17:00,21.98,7.825,6.95,2.5,5.875
2021/9/1 18:00,21.82,7.83,6.4,2.65,5.84
2021/9/1 19:00,21.73,7.83,6.15,2.55,5.83
2021/9/1 20:00,21.725,7.84,6.2,2.5,5.89
2021/9/1 21:00,21.58,7.84,6.05,1.4,5.91
2021/9/1 22:00,21.355,7.845,5.85,1.25,5.93
2021/9/1 23:00,21.13,7.87,5.55,1.55,6.155
2021/9/2 0:00,21.095,7.84,5.85,2.15,6.165
2021/9/2 1:00,21.02,7.86,5.05,1.7,6.215
2021/9/2 2:00,20.975,7.88,5.35,1.5,6.21
2021/9/2 3:00,21.065,7.86,5.75,1.6,6.02
2021/9/2 4:00,21.125,7.845,6.6,1.25,5.87
2021/9/2 5:00,21.285,7.835,5.9,0.75,5.745
2021/9/2 6:00,21.325,7.835,6.8,1,5.72
2021/9/2 7:00,21.375,7.84,4.65,0.95,5.725
2021/9/2 8:00,21.395,7.845,5.75,0.55,5.695
2021/9/2 9:00,21.495,7.86,5.7,0.95,5.845
2021/9/2 10:00,21.59,7.88,5.65,1.55,6.06
2021/9/2 11:00,21.615,7.88,7.35,1.6,6.255
2021/9/2 12:00,21.865,7.88,6.4,1.85,6.405
2021/9/2 13:00,22.09,7.915,6.35,2.15,6.545
2021/9/2 14:00,22.44,7.885,7.9,2.9,6.495
2021/9/2 15:00,22.505,7.87,8.05,2.9,6.27
2021/9/2 16:00,22.355,7.85,8.3,2.05,5.935
2021/9/2 17:00,22.135,7.85,7.45,1.75,5.71
2021/9/2 18:00,21.99,7.835,7.3,1.15,5.645
2021/9/2 19:00,22,7.845,5.4,1.3,5.67
2021/9/2 20:00,21.93,7.85,5.45,1.35,5.645
2021/9/2 21:00,21.885,7.85,5.85,0.3,5.695
2021/9/2 22:00,21.775,7.85,5.4,1.3,5.75
2021/9/2 23:00,21.525,7.87,5.55,2,5.985
2021/9/3 0:00,21.41,7.895,5.65,2.5,6.175
2021/9/3 1:00,21.4,7.885,5.4,2.15,6.215
2021/9/3 2:00,21.33,7.915,4.65,2.85,6.34
2021/9/3 3:00,21.32,7.895,5.1,2,6.15
2021/9/3 4:00,21.335,7.87,5.5,1.45,5.955
2021/9/3 5:00,21.505,7.85,5.1,0.6,5.7
2021/9/3 6:00,21.68,7.835,5.6,0.4,5.535
2021/9/3 7:00,21.77,7.84,4.7,0.9,5.535
2021/9/3 8:00,21.83,7.835,4.85,0.55,5.465
2021/9/3 9:00,21.825,7.85,5.2,0.55,5.585
2021/9/3 10:00,21.93,7.87,5.55,0.65,5.82
2021/9/3 11:00,21.995,7.91,5.65,1.3,6.145
2021/9/3 12:00,22.16,7.93,6.95,1.9,6.385
2021/9/3 13:00,22.515,7.965,5.7,1.65,6.69
2021/9/3 14:00,22.68,7.98,7.8,3.2,6.74
2021/9/3 15:00,22.83,7.945,8.4,3.75,6.625
2021/9/3 16:00,23.05,7.87,7.8,2.55,5.985
2021/9/3 17:00,22.345,7.78,9.45,1.4,5.17
2021/9/3 18:00,22.565,7.815,10.1,1.6,5.365
2021/9/3 19:00,22.58,7.83,7.95,1.65,5.45
2021/9/3 20:00,22.57,7.84,6.35,1.2,5.505
2021/9/3 21:00,22.34,7.81,7.4,1.05,5.275
2021/9/3 22:00,22.14,7.77,6.85,1.9,5.035
2021/9/3 23:00,22.085,7.8,6.3,2.05,5.31
2021/9/4 0:00,21.88,7.865,6.05,1.65,5.81
2021/9/4 1:00,21.76,7.91,5.95,2.35,6.1
2021/9/4 2:00,21.72,7.89,5.75,2.25,6.09
2021/9/4 3:00,21.66,7.925,5.1,1.7,6.175
2021/9/4 4:00,21.715,7.86,6.15,1.5,5.81
2021/9/4 5:00,21.72,7.83,6,1.65,5.57
2021/9/4 6:00,22.025,7.785,7.1,1.3,5.135
2021/9/4 7:00,22.13,7.8,7.15,1.15,5.18
2021/9/4 8:00,22.2,7.81,6.55,1.45,5.19
2021/9/4 9:00,22.27,7.81,6.9,0.65,5.225
2021/9/4 10:00,22.355,7.82,6.1,1.65,5.41
2021/9/4 11:00,22.465,7.845,6.5,1.4,5.7
2021/9/4 12:00,22.62,7.895,7.9,1.35,6.095
2021/9/4 13:00,22.82,7.92,8.1,1.45,6.335
2021/9/4 14:00,22.995,7.955,7.1,2.5,6.585
2021/9/4 15:00,23.1,7.965,8.3,3.7,6.66
2021/9/4 16:00,23.27,7.91,7.6,4.15,6.33
2021/9/4 17:00,23.02,7.84,8.5,3.65,5.715
2021/9/4 18:00,22.655,7.845,11.3,2.85,5.62
2021/9/4 19:00,22.76,7.88,9,2.4,5.87
2021/9/4 20:00,22.745,7.885,7,2.85,5.905
2021/9/4 21:00,22.68,7.87,6.85,2.35,5.785
2021/9/4 22:00,22.495,7.845,7.75,2.5,5.615
2021/9/4 23:00,22.45,7.825,6.9,2.7,5.545
2021/9/5 0:00,22.385,7.85,7.35,2.4,5.725
2021/9/5 1:00,22.255,7.88,7.3,2.4,5.925
2021/9/5 2:00,22.185,7.89,7.35,2.15,6.025
2021/9/5 3:00,22.155,7.88,6.55,1.85,5.995
2021/9/5 4:00,22.08,7.9,6.05,2.05,6.045
2021/9/5 5:00,22.105,7.86,6.15,2,5.87
2021/9/5 6:00,22.255,7.82,6.55,1.8,5.555
2021/9/5 7:00,22.465,7.825,8.05,1.75,5.405
2021/9/5 8:00,22.485,7.83,7,1.6,5.43
2021/9/5 9:00,22.62,7.845,7.4,2.15,5.5
2021/9/5 10:00,22.8,7.82,7.5,1.6,5.46
2021/9/5 11:00,22.945,7.82,6.7,1.25,5.565
2021/9/5 12:00,23.1,7.87,7.3,1.65,5.94
2021/9/5 13:00,23.26,7.91,8.65,1.65,6.235
2021/9/5 14:00,23.355,7.89,10.8,2.15,6.305
2021/9/5 15:00,23.46,7.96,7.15,3.2,6.555
2021/9/5 16:00,23.505,7.935,8.55,4.8,6.555
2021/9/5 17:00,23.415,7.87,8.1,4.75,6.035
2021/9/5 18:00,22.95,7.82,9.25,3.15,5.545
2021/9/5 19:00,23,7.88,14.2,3.4,5.8
2021/9/5 20:00,22.965,7.91,7.9,2.45,5.94
2021/9/5 21:00,22.945,7.9,6.65,2.6,5.92
2021/9/5 22:00,22.81,7.865,9.7,2.5,5.69
2021/9/5 23:00,22.695,7.83,7.85,2.65,5.535
2021/9/6 0:00,22.67,7.82,7.05,1.95,5.56
2021/9/6 1:00,22.585,7.85,7.15,2.1,5.76
2021/9/6 2:00,22.45,7.87,7.35,2.15,5.895
2021/9/6 3:00,22.36,7.855,7.5,1.8,5.925
2021/9/6 4:00,22.255,7.87,6.3,1.9,5.93
2021/9/6 5:00,22.2,7.855,5.95,1.3,5.87
2021/9/6 6:00,22.2,7.84,6.4,1.9,5.725
2021/9/6 7:00,22.58,7.815,7.95,2.05,5.45
2021/9/6 8:00,22.5,7.84,8.2,2.45,5.49
2021/9/6 9:00,22.685,7.845,7,2.15,5.52
2021/9/6 10:00,22.86,7.84,8.2,1.5,5.535
2021/9/6 11:00,23.01,7.85,7.4,1.95,5.655
2021/9/6 12:00,23.12,7.87,7.6,1.9,5.895
2021/9/6 13:00,23.27,7.885,8.9,1.95,6.1
2021/9/6 14:00,23.435,7.89,9.45,2.65,6.215
2021/9/6 15:00,23.435,7.84,9.8,2.4,6.24
2021/9/6 16:00,23.42,7.935,7.8,4.7,6.495
2021/9/6 17:00,23.325,7.915,7.7,4,6.39
2021/9/6 18:00,23.185,7.875,9.05,4.15,6.095
2021/9/6 19:00,22.95,7.875,12.05,3.4,5.865
2021/9/6 20:00,22.915,7.93,12.5,4.3,6.11
2021/9/6 21:00,22.825,7.935,7.05,4.2,6.145
2021/9/6 22:00,22.78,7.925,8.8,3.6,6.08
2021/9/6 23:00,22.665,7.885,9.25,2.4,5.875
2021/9/7 0:00,22.605,7.86,8.15,2.7,5.79
2021/9/7 1:00,22.49,7.86,8.05,2.6,5.835
2021/9/7 2:00,22.295,7.87,8.15,2.2,5.925
2021/9/7 3:00,22.14,7.855,7.8,1.7,5.92
2021/9/7 4:00,22.03,7.845,7.4,2.1,5.925
2021/9/7 5:00,21.955,7.87,6.15,1.8,5.94
2021/9/7 6:00,22.06,7.855,6.6,2.05,5.875
2021/9/7 7:00,22.335,7.845,7.2,2.25,5.785
2021/9/7 8:00,22.475,7.865,10.3,3.3,5.755
2021/9/7 9:00,22.545,7.89,8,3.5,5.85
2021/9/7 10:00,22.565,7.9,7.75,3.1,5.845
2021/9/7 11:00,22.905,7.89,9.5,2.2,5.955
2021/9/7 12:00,23.095,7.895,7.2,2.8,6.07
2021/9/7 13:00,23.23,7.91,8.1,2.1,6.3
2021/9/7 14:00,23.245,7.925,9.4,3.05,6.41
2021/9/7 15:00,23.26,7.91,9.3,3.95,6.49
2021/9/7 16:00,23.23,7.89,8.55,4.1,6.48
2021/9/7 17:00,23.09,7.925,6.6,3.95,6.57
2021/9/7 18:00,22.975,7.92,7.6,5.35,6.49
2021/9/7 19:00,22.935,7.9,8.2,3.85,6.23
2021/9/7 20:00,22.69,7.92,13.3,5.85,6.205
2021/9/7 21:00,22.56,7.96,8.9,6.95,6.41
2021/9/7 22:00,22.525,7.96,5.9,6.2,6.41
2021/9/7 23:00,22.465,7.93,9.1,5.3,6.21
2021/9/8 0:00,22.43,7.9,8.25,4.5,6.065
2021/9/8 1:00,22.38,7.88,7.8,3.55,6.01
2021/9/8 2:00,22.21,7.885,7.35,3.25,6.08
2021/9/8 3:00,22.015,7.875,8.05,2.9,6.09
2021/9/8 4:00,21.855,7.845,7.05,2.6,6.07
2021/9/8 5:00,21.755,7.86,6.8,2.4,6.055
2021/9/8 6:00,21.875,7.875,6.4,2.55,6.055
2021/9/8 7:00,22.055,7.87,7.8,2.45,6.085
2021/9/8 8:00,22.32,7.875,8.35,3.85,5.995
2021/9/8 9:00,22.275,7.915,12.2,4.15,6.07
2021/9/8 10:00,22.29,7.94,7.35,5,6.22
2021/9/8 11:00,22.41,7.95,8.15,4.3,6.31
2021/9/8 12:00,22.75,7.945,8.45,3.7,6.49
2021/9/8 13:00,22.965,7.96,8,4.35,6.675
2021/9/8 14:00,23.09,7.965,9.3,4,6.78
2021/9/8 15:00,23.04,7.96,9.45,4.2,6.795
2021/9/8 16:00,23.005,7.94,8.5,4.3,6.795
2021/9/8 17:00,22.855,7.95,7.15,4.45,6.825
2021/9/8 18:00,22.695,7.94,7.45,5.55,6.76
2021/9/8 19:00,22.705,7.95,7.55,6.25,6.79
2021/9/8 20:00,22.555,7.965,8.75,6.65,6.66
2021/9/8 21:00,22.29,8.03,8.35,9.85,7
2021/9/8 22:00,22.22,8.055,6.4,11.8,7.11
2021/9/8 23:00,22.17,8.05,6.15,10.8,7.065
2021/9/9 0:00,22.115,7.985,8.8,7.15,6.69
2021/9/9 1:00,22.135,7.955,7.45,5.5,6.495
2021/9/9 2:00,22.045,7.925,7.65,4.6,6.4
2021/9/9 3:00,21.825,7.915,7.55,3.35,6.36
2021/9/9 4:00,21.595,7.895,8,3.1,6.315
2021/9/9 5:00,21.475,7.87,7.5,2.75,6.25
2021/9/9 6:00,21.41,7.895,6.5,2.75,6.27
2021/9/9 7:00,21.71,7.9,7.65,3.4,6.285
2021/9/9 8:00,21.905,7.91,7.35,3.45,6.385
2021/9/9 9:00,22.23,7.96,9.9,6.1,6.56
2021/9/9 10:00,22.09,8.025,9.1,7.6,6.89
2021/9/9 11:00,22.12,8.045,6.45,9,7.07
2021/9/9 12:00,22.355,8.055,8.15,7.9,7.21
2021/9/9 13:00,22.695,8.05,7.75,7.65,7.375
2021/9/9 14:00,22.84,8.055,8.2,6.1,7.52
2021/9/9 15:00,22.71,8.03,8.1,5.55,7.345
2021/9/9 16:00,22.46,8.01,8.45,5.4,7.225
2021/9/9 17:00,22.355,7.98,8.5,4.55,7.105
2021/9/9 18:00,22.29,7.995,5.25,4.55,7.13
2021/9/9 19:00,22.325,8,6.1,6.35,7.16
2021/9/9 20:00,22.395,8.02,6.05,5.65,7.245
2021/9/9 21:00,22.215,8.065,7.45,9.75,7.375
2021/9/9 22:00,22.005,8.12,6.15,14.1,7.66
2021/9/9 23:00,21.955,8.13,6.05,15.5,7.7
2021/9/10 0:00,21.915,8.1,8,13.05,7.495
2021/9/10 1:00,21.94,8.05,7.15,9.3,7.205
2021/9/10 2:00,21.935,8.02,7,6.65,7.04
2021/9/10 3:00,21.78,7.99,7.15,5.3,6.88
2021/9/10 4:00,21.6,7.96,6.9,4.5,6.685
2021/9/10 5:00,21.445,7.92,7.05,3.6,6.57
2021/9/10 6:00,21.395,7.91,6.05,3.2,6.545
2021/9/10 7:00,21.55,7.945,5.65,3.15,6.635
2021/9/10 8:00,21.835,7.96,6.4,3.5,6.77
2021/9/10 9:00,22.12,8.015,6.85,5.65,7.135
2021/9/10 10:00,22.125,8.095,7.15,8.95,7.495
2021/9/10 11:00,22.015,8.135,7.45,11.65,7.8
2021/9/10 12:00,22.095,8.15,6.55,12.25,7.91
2021/9/10 13:00,22.465,8.165,8.65,11.3,8.19
2021/9/10 14:00,22.59,8.155,7.55,9.95,8.27
2021/9/10 15:00,22.725,8.145,7.4,6.95,8.33
2021/9/10 16:00,22.665,8.11,8.15,5.7,7.975
2021/9/10 17:00,22.55,8.07,8.75,4.7,7.67
2021/9/10 18:00,22.43,8.04,6.8,4.65,7.56
2021/9/10 19:00,22.295,8.06,5.15,4.6,7.585
2021/9/10 20:00,22.305,8.075,6.3,5.5,7.745
2021/9/10 21:00,22.34,8.125,5.75,7.05,8
2021/9/10 22:00,22.13,8.155,6.4,9.6,8.045
2021/9/10 23:00,21.985,8.17,6.1,12.75,8.03
2021/9/11 0:00,21.895,8.18,5.55,14.25,8.035
2021/9/11 1:00,21.89,8.14,6.4,11.3,7.815
2021/9/11 2:00,21.915,8.115,6.35,8.05,7.685
2021/9/11 3:00,21.905,8.085,6.25,6,7.56
2021/9/11 4:00,21.785,8.05,6.2,5.35,7.3
2021/9/11 5:00,21.605,8,6.55,4.55,7.055
2021/9/11 6:00,21.575,7.955,6.7,3.15,6.91
2021/9/11 7:00,21.655,7.99,4.3,2.6,6.96
2021/9/11 8:00,21.91,8.015,5.65,3.4,7.14
2021/9/11 9:00,22.195,8.055,5.3,3.6,7.46
2021/9/11 10:00,22.525,8.105,5.3,4.15,7.815
2021/9/11 11:00,22.635,8.16,7.1,6.4,7.915
2021/9/11 12:00,22.545,8.18,6.3,6.9,8.115
2021/9/11 13:00,22.4,8.205,6.75,9.1,8.225
2021/9/11 14:00,22.825,8.21,7.85,7.9,8.46
2021/9/11 15:00,22.82,8.18,7.3,6.4,8.395
2021/9/11 16:00,22.84,8.2,6.35,5.85,8.545
2021/9/11 17:00,22.81,8.17,7.3,6.05,8.35
2021/9/11 18:00,22.67,8.12,7.3,4.25,8.025
2021/9/11 19:00,22.615,8.11,5.75,3.45,7.94
2021/9/11 20:00,22.545,8.125,4.65,3.7,8.005
2021/9/11 21:00,22.505,8.13,5.5,4.55,8.075
2021/9/11 22:00,22.52,8.15,5.1,3.5,8.04
2021/9/11 23:00,22.445,8.17,4.8,4.45,7.955
2021/9/12 0:00,22.365,8.17,4.75,6,7.88
2021/9/12 1:00,22.185,8.17,4.6,5.85,7.8
2021/9/12 2:00,22.11,8.155,5.25,5.65,7.715
2021/9/12 3:00,22.18,8.14,5.25,4.95,7.7
2021/9/12 4:00,22.145,8.115,5.5,5.5,7.635
2021/9/12 5:00,22.05,8.085,5.8,4.45,7.46
2021/9/12 6:00,21.97,8.045,7.85,4.05,7.25
2021/9/12 7:00,22.05,8.005,6.65,3.05,7.125
2021/9/12 8:00,22.185,8.05,4.95,2.9,7.25
2021/9/12 9:00,22.34,8.07,4.65,3.1,7.44
2021/9/12 10:00,22.535,8.1,4.95,3.3,7.69
2021/9/12 11:00,22.87,8.145,4.6,2.9,7.94
2021/9/12 12:00,22.98,8.17,5.45,3.15,7.91
2021/9/12 13:00,22.945,8.19,5.05,4.35,7.99
2021/9/12 14:00,23.025,8.205,5.25,5.15,8.05
2021/9/12 15:00,23.085,8.215,6.5,4.65,8.155
2021/9/12 16:00,23.145,8.205,6.15,5.15,8.225
2021/9/12 17:00,23.03,8.2,5.5,4.25,8.225
2021/9/12 18:00,22.925,8.195,5.6,4.05,8.215
2021/9/12 19:00,22.875,8.16,6.2,3.95,8.08
2021/9/12 20:00,22.79,8.15,4.4,2.2,7.955
2021/9/12 21:00,22.715,8.16,4.75,3.6,8.005
2021/9/12 22:00,22.74,8.165,4.45,2.75,7.99
2021/9/12 23:00,22.615,8.16,4.5,2.25,7.905
2021/9/13 0:00,22.57,8.17,4.25,3,7.85
2021/9/13 1:00,22.515,8.16,4.5,3.3,7.64
2021/9/13 2:00,22.455,8.15,4.55,2.85,7.6
2021/9/13 3:00,22.39,8.155,4.7,3.35,7.555
2021/9/13 4:00,22.36,8.135,5.05,3.4,7.485
2021/9/13 5:00,22.37,8.125,5.05,4.05,7.425
2021/9/13 6:00,22.335,8.1,5.65,2.8,7.34
2021/9/13 7:00,22.43,8.065,5.7,2.5,7.195
2021/9/13 8:00,22.53,8.05,4.5,3.1,7.195
2021/9/13 9:00,22.695,8.09,4.3,2.35,7.365
2021/9/13 10:00,22.91,8.115,4.1,2.7,7.56
2021/9/13 11:00,23.145,8.13,3.95,2.5,7.65
2021/9/13 12:00,23.325,8.155,4.6,2.4,7.775
2021/9/13 13:00,23.12,8.18,5.25,3.35,7.645
2021/9/13 14:00,23.135,8.175,5.45,3.65,7.66
2021/9/13 15:00,23.28,8.18,5.5,3.15,7.69
2021/9/13 16:00,23.105,8.185,6.3,4.8,7.565
2021/9/13 17:00,23.185,8.19,6.6,4.2,7.685
2021/9/13 18:00,23.075,8.18,6.2,3.1,7.64
2021/9/13 19:00,22.98,8.165,6.45,5.4,7.585
2021/9/13 20:00,22.94,8.165,6.55,4.65,7.58
2021/9/13 21:00,22.92,8.13,5.7,3.5,7.485
2021/9/13 22:00,22.825,8.16,4.1,2.9,7.51
2021/9/13 23:00,22.785,8.155,4.4,3.4,7.5
2021/9/14 0:00,22.75,8.135,4.45,3.95,7.37
2021/9/14 1:00,22.755,8.135,4.5,3.45,7.315
2021/9/14 2:00,22.695,8.13,4.75,2.85,7.19
2021/9/14 3:00,22.68,8.12,4.75,3,7.125
2021/9/14 4:00,22.635,8.125,4.95,4.05,7.08
2021/9/14 5:00,22.625,8.115,5.25,3.1,6.975
2021/9/14 6:00,22.58,8.1,5.65,3.7,6.905
2021/9/14 7:00,22.6,8.1,6.7,3.35,6.925
2021/9/14 8:00,22.635,8.095,6.5,3.35,6.975
2021/9/14 9:00,22.74,8.08,6.9,2.8,6.98
2021/9/14 10:00,22.79,8.085,5.65,3.1,7.055
2021/9/14 11:00,22.78,8.1,6.45,3.4,7.06
2021/9/14 12:00,22.835,8.11,5,4.45,7.18
2021/9/14 13:00,22.915,8.135,5.6,4.85,7.345
2021/9/14 14:00,23.02,8.145,8.15,5.65,7.28
2021/9/14 15:00,22.99,8.15,9.1,6.3,7.12
2021/9/14 16:00,22.925,8.145,8,7,7.025
2021/9/14 17:00,22.8,8.13,7.8,6,6.89
2021/9/14 18:00,22.67,8.13,8.85,5.7,6.9
2021/9/14 19:00,22.555,8.12,7.65,6.6,6.81
2021/9/14 20:00,22.415,8.11,7.3,6.05,6.745
2021/9/14 21:00,22.285,8.11,6.7,6.05,6.84
2021/9/14 22:00,22.175,8.09,6.85,6.05,6.845
2021/9/14 23:00,22.03,8.08,5.55,4.75,6.85
2021/9/15 0:00,21.94,8.105,5.3,3.85,6.86
2021/9/15 1:00,22,8.085,6.55,5,6.68
2021/9/15 2:00,22.04,8.07,7,5.35,6.425
2021/9/15 3:00,22,8.06,6.15,6.45,6.305
2021/9/15 4:00,21.96,8.05,6.95,5.1,6.18
2021/9/15 5:00,21.915,8.06,6,4.95,6.19
2021/9/15 6:00,21.94,8.05,7.7,4.5,6.09
2021/9/15 7:00,21.865,8.05,7.05,4.35,6.12
2021/9/15 8:00,21.76,8.065,6.7,4.6,6.39
2021/9/15 9:00,21.905,8.085,7.4,3.85,6.65
2021/9/15 10:00,21.92,8.075,6.95,3.95,6.75
2021/9/15 11:00,22.21,8.1,5.35,2.85,7
2021/9/15 12:00,22.33,8.14,6.7,4.1,7.245
2021/9/15 13:00,22.835,8.12,6.3,3.4,7.225
2021/9/15 14:00,23.12,8.13,6.5,3.55,7.06
2021/9/15 15:00,22.84,8.095,8.7,4.65,6.42
2021/9/15 16:00,22.575,8.095,10.7,5.35,6.32
2021/9/15 17:00,22.515,8.09,9.3,4.4,6.34
2021/9/15 18:00,22.395,8.085,9.3,5,6.235
2021/9/15 19:00,22.265,8.08,9.6,4.05,6.215
2021/9/15 20:00,22.25,8.08,9.05,5.05,6.265
2021/9/15 21:00,22.08,8.085,9.15,5.6,6.455
2021/9/15 22:00,21.83,8.09,8.35,6,6.63
2021/9/15 23:00,21.67,8.09,7.15,5.5,6.73
2021/9/16 0:00,21.615,8.065,6.65,5.05,6.68
2021/9/16 1:00,21.505,8.09,4.8,4.65,6.71
2021/9/16 2:00,21.65,8.065,7.05,6.1,6.5
2021/9/16 3:00,21.655,8.06,7.2,5.8,6.395
2021/9/16 4:00,21.89,8.045,7.25,4.35,6.105
2021/9/16 5:00,21.86,8.035,8.05,5.15,5.91
2021/9/16 6:00,21.875,8.035,8.15,5.2,5.89
2021/9/16 7:00,21.865,8.05,8.5,4.9,5.925
2021/9/16 8:00,21.92,8.05,8.9,4.95,6.04
2021/9/16 9:00,22.03,8.06,9.4,5.5,6.315
2021/9/16 10:00,22.12,8.075,9.2,4.55,6.58
2021/9/16 11:00,22.165,8.075,8.6,3.85,6.735
2021/9/16 12:00,22.31,8.065,6.2,3.3,6.825
2021/9/16 13:00,22.73,8.1,7.5,2.55,7.07
